co,PT08.S1(CO),NMHC(GT),benzene,PT08.S2(NMHC),nox,PT08.S3(NOx),no2,PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour_sin,hour_cos,co_lag1,co_std_3h,no2_lag1,no2_std_3h,nox_lag1,nox_std_3h,benzene_lag1,benzene_std_3h,PT08.S1(CO)_lag1,PT08.S1(CO)_diff,PT08.S2(NMHC)_lag1,PT08.S2(NMHC)_diff,PT08.S3(NOx)_lag1,PT08.S3(NOx)_diff,PT08.S4(NO2)_lag1,PT08.S4(NO2)_diff,PT08.S5(O3)_lag1,PT08.S5(O3)_diff,heat_index
1.5,979.0,275.0,8.3,910.0,123.0,1028.0,92.0,1396.0,788.0,24.2,21.7,0.6451,0.258819045102521,-0.9659258262890682,1.7,0.15275252316519125,94.0,1.9999999999995453,141.0,10.115993936992895,8.5,0.1527525231654013,988.0,-9.0,918.0,-8.0,1007.0,21.0,1393.0,3.0,850.0,-62.0,525.14
1.9,1029.0,275.0,10.1,983.0,129.0,950.0,97.0,1470.0,879.0,25.1,20.8,0.6516,1.2246467991473532e-16,-1.0,1.5,0.19999999999999807,92.0,2.5166114784230658,123.0,9.165151389908655,8.3,0.9865765724632676,979.0,50.0,910.0,73.0,1028.0,-78.0,1396.0,74.0,788.0,91.0,522.08
1.7,984.0,275.0,9.1,945.0,115.0,990.0,88.0,1423.0,747.0,25.8,19.5,0.6392,-0.2588190451025208,-0.9659258262890683,1.9,0.19999999999999807,97.0,4.509249752822679,129.0,7.023769168564701,10.1,0.9018499505645926,1029.0,-45.0,983.0,-38.0,950.0,40.0,1470.0,-47.0,879.0,-132.0,503.1
1.5,985.0,275.0,8.5,919.0,104.0,1028.0,86.0,1387.0,700.0,26.3,18.9,0.6344,-0.4999999999999997,-0.8660254037844388,1.7,0.19999999999999807,88.0,5.859465277082207,115.0,12.529964086139598,9.1,0.8082903768654895,984.0,1.0,945.0,-26.0,990.0,38.0,1423.0,-36.0,747.0,-47.0,497.07
1.7,981.0,275.0,7.7,886.0,129.0,1054.0,99.0,1363.0,695.0,25.8,18.6,0.608,-0.7071067811865471,-0.7071067811865479,1.5,0.11547005383791915,86.0,6.999999999999892,104.0,12.529964086139598,8.5,0.702376916856898,985.0,-4.0,919.0,-33.0,1028.0,26.0,1387.0,-24.0,700.0,-5.0,479.88000000000005
1.7,1020.0,275.0,9.0,941.0,138.0,1016.0,95.0,1425.0,756.0,25.7,19.4,0.6304,-0.8660254037844385,-0.5000000000000004,1.7,0.11547005383791915,99.0,6.658328118479219,129.0,17.61628034896356,7.7,0.6557438524302539,981.0,39.0,886.0,55.0,1054.0,-38.0,1363.0,62.0,695.0,61.0,498.5799999999999
2.4,1106.0,275.0,13.4,1097.0,135.0,902.0,105.0,1552.0,941.0,26.7,17.1,0.5909,-0.9659258262890683,-0.25881904510252063,1.7,0.4041451884327397,95.0,5.033222956846723,138.0,4.58257569494973,9.0,2.9871948937646016,1020.0,86.0,941.0,156.0,1016.0,-114.0,1425.0,127.0,756.0,185.0,456.57000000000005
3.1,1153.0,275.0,15.6,1168.0,163.0,842.0,121.0,1644.0,1021.0,24.3,19.8,0.5933,-1.0,-1.8369701987210297e-16,2.4,0.7000000000000042,105.0,13.114877048603736,135.0,15.373136743465038,13.4,3.3605555096342563,1106.0,47.0,1097.0,71.0,902.0,-60.0,1552.0,92.0,941.0,80.0,481.14000000000004
3.4,1215.0,275.0,17.8,1234.0,180.0,796.0,125.0,1735.0,1167.0,23.5,20.8,0.5937,-0.9659258262890684,0.2588190451025203,3.1,0.5131601439446994,121.0,10.583005244257873,163.0,22.722969289537666,15.6,2.199999999999922,1153.0,62.0,1168.0,66.0,842.0,-46.0,1644.0,91.0,1021.0,146.0,488.8
3.0,1094.0,275.0,12.7,1072.0,170.0,888.0,122.0,1545.0,1105.0,22.0,24.0,0.6263,-0.8660254037844386,0.5000000000000001,3.4,0.20816659994664521,125.0,2.081665999463177,180.0,8.54400374531379,17.8,2.5579940057265587,1215.0,-121.0,1234.0,-162.0,796.0,92.0,1735.0,-190.0,1167.0,-62.0,528.0
1.2,944.0,275.0,6.4,832.0,72.0,1072.0,81.0,1350.0,712.0,21.1,26.2,0.6481,-0.7071067811865477,0.7071067811865474,3.0,1.1718930554164657,122.0,24.583192089989563,170.0,59.67690787342518,12.7,5.71051661410768,1094.0,-150.0,1072.0,-240.0,888.0,184.0,1545.0,-195.0,1105.0,-393.0,552.82
1.2,964.0,275.0,7.1,861.0,69.0,1014.0,73.0,1398.0,735.0,20.9,28.8,0.7014,-0.5000000000000004,0.8660254037844384,1.2,1.0392304845413254,81.0,26.28687885618979,72.0,57.465931936524655,6.4,3.453018003621378,944.0,20.0,832.0,29.0,1072.0,-58.0,1350.0,48.0,712.0,23.0,601.92
1.3,1003.0,275.0,7.4,872.0,79.0,988.0,80.0,1439.0,851.0,20.2,31.2,0.7304,-0.25881904510252157,0.9659258262890681,1.2,0.05773502691889083,73.0,4.358898943540987,69.0,5.131601439442787,7.1,0.5131601439448226,964.0,39.0,861.0,11.0,1014.0,-26.0,1398.0,41.0,735.0,116.0,630.24
1.0,914.0,275.0,5.2,774.0,53.429729729729736,1091.0,65.0,1323.0,706.0,20.0,31.5,0.7262,0.0,1.0,1.3,0.15275252316516513,80.0,7.50555349946544,79.0,12.885858126797281,7.4,1.1930353445449526,1003.0,-89.0,872.0,-98.0,988.0,103.0,1439.0,-116.0,851.0,-145.0,630.0
0.6,839.0,275.0,2.5,609.0,53.429729729729736,1276.0,59.0,1286.0,643.0,20.8,32.3,0.7813,0.25881904510252074,0.9659258262890683,1.0,0.3511884584284087,65.0,10.816653826392253,53.429729729729736,14.763002423790683,5.2,2.45424801789338,914.0,-75.0,774.0,-165.0,1091.0,185.0,1323.0,-37.0,706.0,-63.0,671.8399999999999
0.6,830.0,275.0,2.5,582.0,53.429729729729736,1310.0,55.0,1264.0,608.0,20.0,34.5,0.7954,0.49999999999999994,0.8660254037844387,0.6,0.23094010767582046,59.0,5.033222956848061,53.429729729729736,0.0,2.5,1.5588457268121,839.0,-9.0,609.0,-27.0,1276.0,34.0,1286.0,-22.0,643.0,-35.0,690.0
0.6,812.0,275.0,2.5,521.0,53.429729729729736,1413.0,55.0,1233.0,469.0,21.2,32.9,0.8178,0.7071067811865476,0.7071067811865476,0.6,0.0,55.0,2.3094010767606967,53.429729729729736,0.0,2.5,0.0,830.0,-18.0,582.0,-61.0,1310.0,103.0,1264.0,-31.0,608.0,-139.0,697.4799999999999
0.6,832.0,275.0,2.5,547.0,53.429729729729736,1320.0,55.0,1254.0,469.0,18.3,40.0,0.8345,0.8660254037844386,0.5000000000000001,0.6,0.0,55.0,0.0,53.429729729729736,0.0,2.5,0.0,812.0,20.0,521.0,26.0,1413.0,-93.0,1233.0,21.0,469.0,0.0,732.0
0.6,903.0,275.0,3.1,656.0,53.429729729729736,1155.0,55.0,1361.0,618.0,17.0,44.6,0.8593,0.9659258262890683,0.25881904510252074,0.6,0.0,55.0,0.0,53.429729729729736,0.0,2.5,0.34641016151433157,832.0,71.0,547.0,109.0,1320.0,-165.0,1254.0,107.0,469.0,149.0,758.2
0.9,1022.0,275.0,6.3,825.0,68.0,931.0,55.0,1487.0,931.0,17.1,45.3,0.8784,1.0,6.123233995736766e-17,0.6,0.1732050807568468,55.0,0.0,53.429729729729736,8.412149462703837,3.1,2.0428737928060174,903.0,119.0,656.0,169.0,1155.0,-224.0,1361.0,126.0,618.0,313.0,774.63
2.7,1378.0,275.0,19.3,1277.0,192.0,628.0,94.0,1970.0,1519.0,17.1,46.5,0.901,0.9659258262890683,-0.25881904510252063,0.9,1.135781669160052,55.0,22.51666049839554,68.0,76.14680183536292,6.3,8.579821287960101,1022.0,356.0,825.0,452.0,931.0,-303.0,1487.0,483.0,931.0,588.0,795.1500000000001
4.1,1745.0,275.0,20.6,1748.0,346.0,484.0,139.0,2605.0,2054.0,18.8,39.7,0.8547,0.8660254037844387,-0.4999999999999998,2.7,1.6041612554021305,94.0,42.03569911396736,192.0,139.26952286842922,19.3,7.907591289387661,1378.0,367.0,1277.0,471.0,628.0,-144.0,1970.0,635.0,1519.0,535.0,746.3600000000001
3.2,1326.0,275.0,14.6,1137.0,225.0,719.0,115.0,1760.0,1550.0,20.3,38.1,0.8946,0.7071067811865476,-0.7071067811865475,4.1,0.7094598884597693,139.0,22.516660498395176,346.0,81.08226275415144,20.6,3.1564748269759364,1745.0,-419.0,1748.0,-611.0,484.0,235.0,2605.0,-845.0,2054.0,-504.0,773.4300000000001
2.4,1215.0,275.0,12.3,1062.0,199.0,794.0,119.0,1650.0,1381.0,25.3,27.0,0.8565,0.49999999999999994,-0.8660254037844387,3.2,0.8504900548115464,115.0,12.858201014656762,225.0,78.4495591659587,14.6,4.285246006162645,1326.0,-111.0,1137.0,-75.0,719.0,75.0,1760.0,-110.0,1550.0,-169.0,683.1
1.9,1138.0,275.0,11.0,1015.0,140.0,854.0,103.0,1604.0,1115.0,27.4,22.8,0.8219,0.258819045102521,-0.9659258262890682,2.4,0.6557438524302047,119.0,8.326663997863982,199.0,43.55456348076442,12.3,1.8230011885166406,1215.0,-77.0,1062.0,-47.0,794.0,60.0,1650.0,-46.0,1381.0,-266.0,624.72
2.7,1244.0,275.0,15.4,1162.0,162.0,765.0,123.0,1735.0,1189.0,30.0,20.0,0.8338,1.2246467991473532e-16,-1.0,1.9,0.4041451884327433,103.0,10.583005244257887,140.0,29.81610303175019,11.0,2.2605309110914047,1138.0,106.0,1015.0,147.0,854.0,-89.0,1604.0,131.0,1115.0,74.0,600.0
2.9,1261.0,275.0,17.0,1210.0,173.0,736.0,126.0,1769.0,1200.0,30.9,19.1,0.8394,-0.2588190451025208,-0.9659258262890683,2.7,0.5291502622129237,123.0,12.503332889006934,162.0,16.80277754816978,15.4,3.1069813860615545,1244.0,17.0,1162.0,48.0,765.0,-29.0,1735.0,34.0,1189.0,11.0,590.19
2.0,1182.0,275.0,12.5,1066.0,121.0,818.0,106.0,1663.0,965.0,30.6,20.2,0.8719,-0.4999999999999997,-0.8660254037844388,2.9,0.4725815626252674,126.0,10.785793124908439,173.0,27.404379212088475,17.0,2.2810816147899993,1261.0,-79.0,1210.0,-144.0,736.0,82.0,1769.0,-106.0,1200.0,-235.0,618.12
2.3,1208.0,275.0,13.8,1111.0,133.0,783.0,127.0,1653.0,1018.0,32.2,18.9,0.8964,-0.7071067811865471,-0.7071067811865479,2.0,0.45825756949558916,106.0,11.846237095944081,121.0,27.227437142215248,12.5,2.3158871590241574,1182.0,26.0,1066.0,45.0,818.0,-35.0,1663.0,-10.0,965.0,53.0,608.58
1.9,1158.0,275.0,10.1,981.0,96.0,862.0,105.0,1573.0,775.0,31.7,19.5,0.8981,-0.8660254037844385,-0.5000000000000004,2.3,0.20816659994661602,127.0,12.423096769055778,133.0,18.876793513022477,13.8,1.8770544300400913,1208.0,-50.0,1111.0,-130.0,783.0,79.0,1653.0,-80.0,1018.0,-243.0,618.15
3.0,1346.0,275.0,19.3,1278.0,141.0,701.0,130.0,1873.0,1193.0,30.9,20.5,0.8996,-0.9659258262890683,-0.25881904510252063,1.9,0.5567764362830065,105.0,13.650396819628407,96.0,24.006943440040143,10.1,4.629254799641045,1158.0,188.0,981.0,297.0,862.0,-161.0,1573.0,300.0,775.0,418.0,633.4499999999999
4.1,1443.0,275.0,20.6,1371.0,221.0,664.0,160.0,1988.0,1425.0,27.5,24.7,0.8899,-1.0,-1.8369701987210297e-16,3.0,1.1000000000000048,130.0,27.537852736430228,141.0,63.311399710741526,19.3,5.723926391327272,1346.0,97.0,1278.0,93.0,701.0,-37.0,1873.0,115.0,1193.0,232.0,679.25
4.1,1440.0,275.0,20.6,1443.0,232.0,635.0,162.0,2068.0,1594.0,25.8,27.0,0.8821,-0.9659258262890684,0.2588190451025203,4.1,0.6350852961086028,160.0,17.925772879664397,221.0,49.66890375275,20.6,0.7505553499460303,1443.0,-3.0,1371.0,72.0,664.0,-29.0,1988.0,80.0,1425.0,169.0,696.6
3.4,1232.0,275.0,15.8,1173.0,174.0,751.0,135.0,1750.0,1284.0,23.7,30.0,0.8633,-0.8660254037844386,0.5000000000000001,4.1,0.4041451884327627,162.0,15.044378795194945,232.0,30.805843601497788,20.6,2.771281292110086,1440.0,-208.0,1443.0,-270.0,635.0,116.0,2068.0,-318.0,1594.0,-310.0,711.0
2.4,1159.0,275.0,12.3,1061.0,138.0,812.0,122.0,1648.0,1174.0,22.2,33.4,0.8806,-0.7071067811865477,0.7071067811865474,3.4,0.8544003745317611,135.0,20.40424792373675,174.0,47.427137098219184,15.8,4.166933324800489,1232.0,-73.0,1173.0,-112.0,751.0,61.0,1750.0,-102.0,1284.0,-110.0,741.4799999999999
1.2,1081.0,275.0,8.7,929.0,65.0,910.0,75.0,1518.0,937.0,21.1,36.5,0.9019,-0.5000000000000004,0.8660254037844384,2.4,1.1015141094572218,122.0,31.564748269760134,138.0,55.53677460325982,12.3,3.5501173689517804,1159.0,-78.0,1061.0,-132.0,812.0,98.0,1648.0,-130.0,1174.0,-237.0,770.1500000000001
1.7,1083.0,275.0,8.3,911.0,107.0,883.0,96.0,1507.0,985.0,20.2,38.6,0.9016,-0.25881904510252157,0.9659258262890681,1.2,0.6027713773341683,75.0,23.54428451521366,65.0,36.637867477969934,8.7,2.2030282189144264,1081.0,2.0,929.0,-18.0,910.0,-27.0,1518.0,-11.0,937.0,48.0,779.72
1.2,1069.0,275.0,7.7,887.0,70.0,859.0,84.0,1542.0,1041.0,19.3,43.0,0.9535,0.0,1.0,1.7,0.28867513459479993,96.0,10.535653752852777,107.0,22.9419557434254,8.3,0.5033222956847506,1083.0,-14.0,911.0,-24.0,883.0,-24.0,1507.0,35.0,985.0,56.0,829.9
0.7,940.0,275.0,4.2,724.0,53.429729729729736,1012.0,68.0,1407.0,867.0,19.2,43.6,0.9591,0.25881904510252074,0.9659258262890683,1.2,0.4999999999999906,84.0,14.047538337137045,70.0,27.42671360085317,7.7,2.21434715736568,1069.0,-129.0,887.0,-163.0,859.0,153.0,1542.0,-135.0,1041.0,-174.0,837.12
0.6,901.0,275.0,3.0,653.0,53.429729729729736,1094.0,65.0,1367.0,822.0,18.4,45.7,0.9599,0.49999999999999994,0.8660254037844387,0.7,0.3214550253664108,68.0,10.214368964029964,53.429729729729736,9.566850001083235,4.2,2.4419937209857,940.0,-39.0,724.0,-71.0,1012.0,82.0,1407.0,-40.0,867.0,-45.0,840.88
0.6,848.0,275.0,2.5,571.0,53.429729729729736,1224.0,58.5,1297.0,624.0,18.7,44.3,0.9453,0.7071067811865476,0.7071067811865476,0.6,0.057735026918825746,65.0,4.8562674281119875,53.429729729729736,0.0,3.0,0.8736894948056197,901.0,-53.0,653.0,-82.0,1094.0,130.0,1367.0,-70.0,822.0,-198.0,828.41
0.6,846.0,275.0,2.5,598.0,53.429729729729736,1211.0,55.0,1332.0,669.0,16.3,51.4,0.9468,0.8660254037844386,0.5000000000000001,0.6,0.0,58.5,5.074445782547052,53.429729729729736,0.0,2.5,0.2886751345955115,848.0,-2.0,571.0,27.0,1224.0,-13.0,1297.0,35.0,624.0,45.0,837.82
0.6,848.0,275.0,2.5,598.0,53.429729729729736,1219.0,55.0,1318.0,628.0,17.0,49.2,0.9459,0.9659258262890683,0.25881904510252074,0.6,0.0,55.0,2.0207259421663375,53.429729729729736,0.0,2.5,0.0,846.0,2.0,598.0,0.0,1211.0,8.0,1332.0,-14.0,669.0,-41.0,836.4000000000001
0.7,980.0,275.0,5.7,800.0,53.429729729729736,983.0,55.0,1462.0,810.0,16.4,52.1,0.9612,1.0,6.123233995736766e-17,0.6,0.057735026918825746,55.0,0.0,53.429729729729736,0.0,2.5,1.8475208614068956,848.0,132.0,598.0,202.0,1219.0,-236.0,1318.0,144.0,628.0,182.0,854.4399999999999
3.1,1408.0,275.0,20.6,1321.0,173.0,618.0,94.0,2044.0,1495.0,16.4,53.4,0.9863,0.9659258262890683,-0.25881904510252063,0.7,1.4153915830374741,55.0,22.516660498395552,53.429729729729736,69.03392772761651,5.7,9.65971014057875,980.0,428.0,800.0,521.0,983.0,-365.0,1462.0,582.0,810.0,685.0,875.7599999999999
4.1,1716.0,275.0,20.6,1701.0,320.0,490.0,155.0,2545.0,2018.0,18.6,46.8,0.99,0.8660254037844387,-0.4999999999999998,3.1,1.7473789896108227,94.0,50.401719547385774,173.0,133.52013488888113,20.6,8.602519010925398,1408.0,308.0,1321.0,380.0,618.0,-128.0,2044.0,501.0,1495.0,523.0,870.48
4.1,1475.0,275.0,20.6,1351.0,294.0,625.0,165.0,2006.0,1696.0,21.0,41.1,1.0104,0.7071067811865476,-0.7071067811865475,4.1,0.5773502691896432,155.0,38.43175770115106,320.0,78.44955916595882,20.6,0.0,1716.0,-241.0,1701.0,-350.0,490.0,135.0,2545.0,-539.0,2018.0,-322.0,863.1
2.6,1262.0,275.0,13.4,1096.0,182.0,772.0,134.0,1711.0,1340.0,26.4,28.9,0.9785,0.49999999999999994,-0.8660254037844387,4.1,0.8660254037844491,165.0,15.82192571507376,294.0,73.33030296769047,20.6,4.156921938165233,1475.0,-213.0,1351.0,-255.0,625.0,147.0,2006.0,-295.0,1696.0,-356.0,762.9599999999999
2.1,1156.0,275.0,11.5,1034.0,154.0,813.0,122.0,1640.0,1123.0,27.7,26.3,0.9652,0.258819045102521,-0.9659258262890682,2.6,1.0408329997330716,134.0,22.188585654189772,182.0,74.08103670980817,13.4,4.800347209664416,1262.0,-106.0,1096.0,-62.0,772.0,41.0,1711.0,-71.0,1340.0,-217.0,728.51
2.0,1192.0,275.0,13.4,1097.0,118.0,796.0,113.0,1688.0,971.0,30.1,22.1,0.9281,1.2246467991473532e-16,-1.0,2.1,0.321455025366437,122.0,10.535653752852216,154.0,32.08322510804184,11.5,1.0969655114601866,1156.0,36.0,1034.0,63.0,813.0,-17.0,1640.0,48.0,1123.0,-152.0,665.21
2.2,1233.0,275.0,15.2,1154.0,116.0,746.0,115.0,1740.0,1000.0,31.0,22.9,1.0144,-0.2588190451025208,-0.9659258262890683,2.0,0.1000000000000085,113.0,4.725815626251671,118.0,21.38535324312621,13.4,1.850225211516983,1192.0,41.0,1097.0,57.0,796.0,-50.0,1688.0,52.0,971.0,29.0,709.9
2.1,1208.0,275.0,13.0,1083.0,121.0,792.0,118.0,1702.0,891.0,31.0,22.6,1.0012,-0.4999999999999997,-0.8660254037844388,2.2,0.1000000000000085,115.0,2.5166114784219187,116.0,2.516611478414959,15.2,1.1718930554163332,1233.0,-25.0,1154.0,-71.0,746.0,46.0,1740.0,-38.0,1000.0,-109.0,700.6
2.3,1215.0,275.0,14.0,1116.0,116.0,784.0,125.0,1715.0,852.0,31.6,21.0,0.959,-0.7071067811865471,-0.7071067811865479,2.1,0.10000000000001422,118.0,5.131601439445937,121.0,2.886751345940622,13.0,1.1015141094570757,1208.0,7.0,1083.0,33.0,792.0,-8.0,1702.0,13.0,891.0,-39.0,663.6
2.5,1251.0,275.0,15.5,1165.0,144.0,747.0,135.0,1774.0,975.0,30.4,24.7,1.0526,-0.8660254037844385,-0.5000000000000004,2.3,0.2000000000000102,125.0,8.54400374531683,116.0,14.93318452306659,14.0,1.258305739211662,1215.0,36.0,1116.0,49.0,784.0,-37.0,1715.0,59.0,852.0,123.0,750.88
3.4,1358.0,275.0,19.3,1278.0,176.0,689.0,149.0,1899.0,1192.0,28.8,26.3,1.0271,-0.9659258262890683,-0.25881904510252063,2.5,0.5859465277082396,135.0,12.05542754668277,144.0,30.022213997859765,15.5,2.7319101986216277,1251.0,107.0,1165.0,113.0,747.0,-58.0,1774.0,125.0,975.0,217.0,757.44
4.1,1379.0,275.0,20.6,1349.0,214.0,645.0,162.0,1961.0,1373.0,26.4,30.1,1.0204,-1.0,-1.8369701987210297e-16,3.4,0.8020806277010748,149.0,13.503086067018662,176.0,35.04283093586975,19.3,2.6501572280400105,1358.0,21.0,1278.0,71.0,689.0,-44.0,1899.0,62.0,1192.0,181.0,794.64
3.8,1379.0,275.0,20.6,1326.0,191.0,659.0,151.0,1961.0,1307.0,24.7,31.5,0.9672,-0.9659258262890684,0.2588190451025203,4.1,0.3511884584284564,162.0,6.9999999999984635,214.0,19.139836293272776,20.6,0.7505553499460209,1379.0,0.0,1349.0,-23.0,645.0,14.0,1961.0,0.0,1373.0,-66.0,778.05
3.8,1373.0,275.0,18.4,1252.0,205.0,670.0,154.0,1889.0,1325.0,22.9,36.5,1.0083,-0.8660254037844386,0.5000000000000001,3.8,0.17320508075695684,151.0,5.686240703075384,191.0,11.590225767140195,20.6,1.2701705922168944,1379.0,-6.0,1326.0,-74.0,659.0,11.0,1961.0,-72.0,1307.0,18.0,835.8499999999999
2.0,1197.0,275.0,9.3,950.0,110.0,823.0,118.0,1592.0,918.0,20.8,41.8,1.0155,-0.7071067811865477,0.7071067811865474,3.8,1.039230484541334,154.0,19.974984355437748,205.0,51.286775423429425,18.4,5.990826320300024,1373.0,-176.0,1252.0,-302.0,670.0,153.0,1889.0,-297.0,1325.0,-407.0,869.4399999999999
1.7,1238.0,275.0,9.0,940.0,95.0,815.0,103.0,1622.0,877.0,19.7,47.1,1.0666,-0.5000000000000004,0.8660254037844384,2.0,1.1357816691600582,118.0,26.210684844162092,110.0,59.651767227243894,9.3,5.342596122984884,1197.0,41.0,950.0,-10.0,823.0,-8.0,1592.0,30.0,918.0,-41.0,927.87
2.0,1255.0,275.0,9.6,963.0,126.0,781.0,122.0,1665.0,1024.0,18.9,52.2,1.1313,-0.25881904510252157,0.9659258262890681,1.7,0.1732050807568906,103.0,10.01665280087741,95.0,15.502687938976653,9.0,0.29999999999997257,1238.0,17.0,940.0,23.0,815.0,-34.0,1622.0,43.0,877.0,147.0,986.5799999999999
1.5,1164.0,275.0,8.2,908.0,90.0,821.0,102.0,1574.0,1019.0,18.5,50.1,1.0539,0.0,1.0,2.0,0.25166114784235655,122.0,11.269427669584367,126.0,19.502136635079076,9.6,0.702376916856855,1255.0,-91.0,963.0,-55.0,781.0,40.0,1665.0,-91.0,1024.0,-5.0,926.85
0.8,1046.0,275.0,5.8,803.0,53.429729729729736,900.0,73.0,1490.0,823.0,18.0,53.0,1.0832,0.25881904510252074,0.9659258262890683,1.5,0.6027713773341672,102.0,24.637369989509782,90.0,36.28550857376459,8.2,1.9218047073866302,1164.0,-118.0,908.0,-105.0,821.0,79.0,1574.0,-84.0,1019.0,-196.0,954.0
0.6,956.0,275.0,3.1,661.0,53.429729729729736,1043.0,59.0,1398.0,701.0,18.4,51.7,1.0819,0.49999999999999994,0.8660254037844387,0.8,0.4725815626252507,73.0,21.93171219946141,53.429729729729736,21.11385538487713,5.8,2.551470164434658,1046.0,-90.0,803.0,-142.0,900.0,143.0,1490.0,-92.0,823.0,-122.0,951.28
0.6,885.0,275.0,2.5,565.0,53.429729729729736,1217.0,55.0,1329.0,542.0,19.8,46.2,1.056,0.7071067811865476,0.7071067811865476,0.6,0.11547005383786903,59.0,9.451631252505729,53.429729729729736,0.0,3.1,1.7578395831247946,956.0,-71.0,661.0,-96.0,1043.0,174.0,1398.0,-69.0,701.0,-159.0,914.7600000000001
0.6,877.0,275.0,2.5,549.0,53.429729729729736,1265.0,55.0,1317.0,463.0,19.6,47.7,1.0736,0.8660254037844386,0.5000000000000001,0.6,0.0,55.0,2.309401076761045,53.429729729729736,0.0,2.5,0.3464101615143907,885.0,-8.0,565.0,-16.0,1217.0,48.0,1329.0,-12.0,542.0,-79.0,934.9200000000001
0.6,925.0,275.0,2.5,609.0,53.429729729729736,1168.0,55.0,1363.0,533.0,17.3,54.1,1.0582,0.9659258262890683,0.25881904510252074,0.6,0.0,55.0,0.0,53.429729729729736,0.0,2.5,0.0,877.0,48.0,549.0,60.0,1265.0,-97.0,1317.0,46.0,463.0,70.0,935.9300000000001
0.9,1086.0,275.0,6.6,837.0,83.0,885.0,68.0,1553.0,906.0,15.8,59.0,1.0495,1.0,6.123233995736766e-17,0.6,0.1732050807568513,55.0,7.505553499465848,53.429729729729736,17.072403500549584,2.5,2.3671361036775385,925.0,161.0,609.0,228.0,1168.0,-283.0,1363.0,190.0,533.0,373.0,932.2
2.8,1490.0,275.0,19.6,1286.0,188.0,593.0,97.0,2053.0,1447.0,16.6,55.9,1.0486,0.9659258262890683,-0.25881904510252063,0.9,1.1930353445448834,68.0,21.501937897160325,83.0,70.72076371720703,6.6,8.92767233568377,1086.0,404.0,837.0,449.0,885.0,-292.0,1553.0,500.0,906.0,541.0,927.94
4.1,1763.0,275.0,20.6,1617.0,253.0,489.0,146.0,2503.0,1835.0,18.7,52.8,1.1279,0.8660254037844387,-0.4999999999999998,2.8,1.6093476939431106,97.0,39.42503434790297,188.0,85.7807282163848,19.6,7.810249675906624,1490.0,273.0,1286.0,331.0,593.0,-104.0,2053.0,450.0,1447.0,388.0,987.3599999999999
4.0,1462.0,275.0,18.1,1242.0,149.0,637.0,83.0,1961.0,1552.0,20.7,46.4,1.1227,0.7071067811865476,-0.7071067811865475,4.1,0.7234178138070372,146.0,33.080709383768166,253.0,52.538874496255346,20.6,1.2583057392114858,1763.0,-301.0,1617.0,-375.0,489.0,148.0,2503.0,-542.0,1835.0,-283.0,960.4799999999999
2.2,1232.0,275.0,12.4,1062.0,155.0,787.0,117.0,1707.0,1092.0,26.1,30.0,0.9972,0.49999999999999994,-0.8660254037844387,4.0,1.0692676621563704,83.0,31.53305144341925,149.0,58.38949677239283,18.1,4.2027768598074235,1462.0,-230.0,1242.0,-180.0,637.0,150.0,1961.0,-254.0,1552.0,-460.0,783.0
2.2,1239.0,275.0,12.5,1067.0,146.0,779.0,117.0,1702.0,1071.0,28.6,25.8,0.9989,0.258819045102521,-0.9659258262890682,2.2,1.0392304845413307,117.0,19.62990915244714,155.0,4.582575694950087,12.4,3.2624121954978267,1232.0,7.0,1062.0,5.0,787.0,-8.0,1707.0,-5.0,1092.0,-21.0,737.8800000000001
2.0,1218.0,275.0,12.0,1051.0,121.0,796.0,108.0,1689.0,881.0,30.3,23.3,0.9869,1.2246467991473532e-16,-1.0,2.2,0.1154700538379284,117.0,5.1961524227058336,146.0,17.616280348963645,12.5,0.2645751311060166,1239.0,-21.0,1067.0,-16.0,779.0,17.0,1702.0,-13.0,1071.0,-190.0,705.99
2.0,1235.0,275.0,13.3,1094.0,111.0,756.0,107.0,1729.0,907.0,31.3,22.3,1.0043,-0.2588190451025208,-0.9659258262890683,2.0,0.11547005383792477,108.0,5.507570547285453,121.0,18.027756377318635,12.0,0.655743852430004,1218.0,17.0,1051.0,43.0,796.0,-40.0,1689.0,40.0,881.0,26.0,697.99
1.9,1196.0,275.0,12.3,1061.0,116.0,791.0,120.0,1649.0,899.0,31.1,22.3,0.9888,-0.4999999999999997,-0.8660254037844388,2.0,0.05773502691895051,107.0,7.234178138069717,111.0,4.9999999999954925,13.3,0.6806859285552194,1235.0,-39.0,1094.0,-33.0,756.0,35.0,1729.0,-80.0,907.0,-8.0,693.5300000000001
2.7,1288.0,275.0,16.0,1179.0,167.0,717.0,150.0,1799.0,1074.0,32.4,20.4,0.9732,-0.7071067811865471,-0.7071067811865479,1.9,0.43588989435406933,120.0,22.052966542697174,116.0,30.989245446336458,12.3,1.9139836293273185,1196.0,92.0,1061.0,118.0,791.0,-74.0,1649.0,150.0,899.0,175.0,660.9599999999999
2.2,1248.0,275.0,13.7,1108.0,145.0,772.0,138.0,1701.0,969.0,32.6,19.3,0.935,-0.8660254037844385,-0.5000000000000004,2.7,0.4041451884327412,150.0,15.09966887054097,167.0,25.579940057265237,16.0,1.8681541692268415,1288.0,-40.0,1179.0,-71.0,717.0,55.0,1799.0,-98.0,1074.0,-105.0,629.1800000000001
